cpu,uarch,intrinsic,instruction,extension,latency,throughput(ipc),throughput(cpi),notes
3A4000,GS464V,__lasx_mxmuhv_u_d,mxmuhv.u.d,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxmuhv_us_d,mxmuhv.us.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxmul_q_h,mxmul.q.h,asx,5,2,0.50,
3A4000,GS464V,__lasx_mxmul_q_w,mxmul.q.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_mxmulr_q_h,mxmulr.q.h,asx,5,2,0.50,
3A4000,GS464V,__lasx_mxmulr_q_w,mxmulr.q.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_mxmulv_b,mxmulv.b,asx,4,2,0.49,
3A4000,GS464V,__lasx_mxmulv_d,mxmulv.d,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxmulv_h,mxmulv.h,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxmulv_w,mxmulv.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_nc_b,mxn2x.rnd.sx.nc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_nc_d,mxn2x.rnd.sx.nc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_nc_h,mxn2x.rnd.sx.nc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_nc_w,mxn2x.rnd.sx.nc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_sc_b,mxn2x.rnd.sx.sc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_sc_d,mxn2x.rnd.sx.sc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_sc_h,mxn2x.rnd.sx.sc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_sc_w,mxn2x.rnd.sx.sc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_uc_b,mxn2x.rnd.sx.uc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_uc_d,mxn2x.rnd.sx.uc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_uc_h,mxn2x.rnd.sx.uc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_sx_uc_w,mxn2x.rnd.sx.uc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_nc_b,mxn2x.rnd.ux.nc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_nc_d,mxn2x.rnd.ux.nc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_nc_h,mxn2x.rnd.ux.nc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_nc_w,mxn2x.rnd.ux.nc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_sc_b,mxn2x.rnd.ux.sc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_sc_d,mxn2x.rnd.ux.sc.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_sc_h,mxn2x.rnd.ux.sc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_sc_w,mxn2x.rnd.ux.sc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_uc_b,mxn2x.rnd.ux.uc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_uc_d,mxn2x.rnd.ux.uc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_uc_h,mxn2x.rnd.ux.uc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_rnd_ux_uc_w,mxn2x.rnd.ux.uc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_nc_b,mxn2x.sx.nc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_nc_d,mxn2x.sx.nc.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxn2x_sx_nc_h,mxn2x.sx.nc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_nc_w,mxn2x.sx.nc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_sc_b,mxn2x.sx.sc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_sc_d,mxn2x.sx.sc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_sx_sc_h,mxn2x.sx.sc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_sc_w,mxn2x.sx.sc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_uc_b,mxn2x.sx.uc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_uc_d,mxn2x.sx.uc.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxn2x_sx_uc_h,mxn2x.sx.uc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_sx_uc_w,mxn2x.sx.uc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_nc_b,mxn2x.ux.nc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_nc_d,mxn2x.ux.nc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_ux_nc_h,mxn2x.ux.nc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_nc_w,mxn2x.ux.nc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_sc_b,mxn2x.ux.sc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_sc_d,mxn2x.ux.sc.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxn2x_ux_sc_h,mxn2x.ux.sc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_sc_w,mxn2x.ux.sc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_uc_b,mxn2x.ux.uc.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_uc_d,mxn2x.ux.uc.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxn2x_ux_uc_h,mxn2x.ux.uc.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxn2x_ux_uc_w,mxn2x.ux.uc.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxnloc_b,mxnloc.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxnloc_d,mxnloc.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxnloc_h,mxnloc.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxnloc_w,mxnloc.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxnlzc_b,mxnlzc.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxnlzc_d,mxnlzc.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxnlzc_h,mxnlzc.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxnlzc_w,mxnlzc.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxnor_v,mxnor.v,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxnori_b,mxnori.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxnxbits_any_b,mxnxbits.any.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxnxbits_ge0_b,mxnxbits.ge0.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxnxbits_lt0_b,mxnxbits.lt0.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxor_v,mxor.v,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxori_b,mxori.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxpckev_b,mxpckev.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpckev_d,mxpckev.d,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxpckev_h,mxpckev.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpckev_w,mxpckev.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpckod_b,mxpckod.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpckod_d,mxpckod.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpckod_h,mxpckod.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpckod_w,mxpckod.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxpcnt_b,mxpcnt.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxpcnt_d,mxpcnt.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxpcnt_h,mxpcnt.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxpcnt_w,mxpcnt.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxror_b,mxror.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxror_d,mxror.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxror_h,mxror.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxror_w,mxror.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxrori_b,mxrori.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxrori_d,mxrori.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxrori_h,mxrori.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxrori_w,mxrori.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_s_acc_w2x_b,mxsad.adj2.s.acc.w2x.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_s_acc_w2x_h,mxsad.adj2.s.acc.w2x.h,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsad_adj2_s_acc_w2x_w,mxsad.adj2.s.acc.w2x.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsad_adj2_s_w2x_b,mxsad.adj2.s.w2x.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_s_w2x_h,mxsad.adj2.s.w2x.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_s_w2x_w,mxsad.adj2.s.w2x.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_u_acc_w2x_b,mxsad.adj2.u.acc.w2x.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_u_acc_w2x_h,mxsad.adj2.u.acc.w2x.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_u_acc_w2x_w,mxsad.adj2.u.acc.w2x.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_u_w2x_b,mxsad.adj2.u.w2x.b,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsad_adj2_u_w2x_h,mxsad.adj2.u.w2x.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsad_adj2_u_w2x_w,mxsad.adj2.u.w2x.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsat_s_b,mxsat.s.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsat_s_d,mxsat.s.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsat_s_h,mxsat.s.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsat_s_w,mxsat.s.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsat_u_b,mxsat.u.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsat_u_d,mxsat.u.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsat_u_h,mxsat.u.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsat_u_w,mxsat.u.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxshf_b,mxshf.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxshf_h,mxshf.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxshf_w,mxshf.w,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsll_b,mxsll.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsll_d,mxsll.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsll_h,mxsll.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsll_w,mxsll.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxslli_b,mxslli.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxslli_d,mxslli.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxslli_h,mxslli.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxslli_w,mxslli.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsra_b,mxsra.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsra_d,mxsra.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsra_h,mxsra.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsra_w,mxsra.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrai_b,mxsrai.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsrai_d,mxsrai.d,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsrai_h,mxsrai.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrai_w,mxsrai.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrar_b,mxsrar.b,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrar_d,mxsrar.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrar_h,mxsrar.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrar_w,mxsrar.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrari_b,mxsrari.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrari_d,mxsrari.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrari_h,mxsrari.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrari_w,mxsrari.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrl_b,mxsrl.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrl_d,mxsrl.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrl_h,mxsrl.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrl_w,mxsrl.w,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsrli_b,mxsrli.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsrli_d,mxsrli.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsrli_h,mxsrli.h,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsrli_w,mxsrli.w,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsrlr_b,mxsrlr.b,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrlr_d,mxsrlr.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrlr_h,mxsrlr.h,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrlr_w,mxsrlr.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrlri_b,mxsrlri.b,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrlri_d,mxsrlri.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsrlri_h,mxsrlri.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxsrlri_w,mxsrlri.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxsubs_s_b,mxsubs.s.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubs_s_d,mxsubs.s.d,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubs_s_h,mxsubs.s.h,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubs_s_w,mxsubs.s.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubs_u_b,mxsubs.u.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubs_u_d,mxsubs.u.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubs_u_h,mxsubs.u.h,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubs_u_w,mxsubs.u.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubssu_u_b,mxsubssu.u.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsubssu_u_d,mxsubssu.u.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsubssu_u_h,mxsubssu.u.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsubssu_u_w,mxsubssu.u.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsubsus_u_b,mxsubsus.u.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsubsus_u_d,mxsubsus.u.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsubsus_u_h,mxsubsus.u.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsubsus_u_w,mxsubsus.u.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsubsuu_s_b,mxsubsuu.s.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsubsuu_s_d,mxsubsuu.s.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsubsuu_s_h,mxsubsuu.s.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxsubsuu_s_w,mxsubsuu.s.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxsubv_b,mxsubv.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubv_d,mxsubv.d,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubv_h,mxsubv.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubv_w,mxsubv.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubvi_b,mxsubvi.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxsubvi_d,mxsubvi.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubvi_h,mxsubvi.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxsubvi_w,mxsubvi.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvabs_b,mxvabs.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvabs_d,mxvabs.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvabs_h,mxvabs.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvabs_w,mxvabs.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvacc4b_u_h,mxvacc4b.u.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvacc8b_u_d,mxvacc8b.u.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_q,mxvadd.el0.q,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_s_wx_d,mxvadd.el0.s.wx.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_el0_s_wx_h,mxvadd.el0.s.wx.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_s_wx_w,mxvadd.el0.s.wx.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_u_wx_d,mxvadd.el0.u.wx.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_u_wx_h,mxvadd.el0.u.wx.h,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_el0_u_wx_w,mxvadd.el0.u.wx.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_us_wx_d,mxvadd.el0.us.wx.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_us_wx_h,mxvadd.el0.us.wx.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_el0_us_wx_w,mxvadd.el0.us.wx.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_even_s_w2x_b,mxvadd.even.s.w2x.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvadd_even_s_w2x_d,mxvadd.even.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_s_w2x_h,mxvadd.even.s.w2x.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvadd_even_s_w2x_w,mxvadd.even.s.w2x.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_u_w2x_b,mxvadd.even.u.w2x.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_u_w2x_d,mxvadd.even.u.w2x.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_even_u_w2x_h,mxvadd.even.u.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_u_w2x_w,mxvadd.even.u.w2x.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_us_w2x_b,mxvadd.even.us.w2x.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvadd_even_us_w2x_d,mxvadd.even.us.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_us_w2x_h,mxvadd.even.us.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_even_us_w2x_w,mxvadd.even.us.w2x.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvadd_hi_s_w2x_b,mxvadd.hi.s.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_s_w2x_d,mxvadd.hi.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_hi_s_w2x_h,mxvadd.hi.s.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_s_w2x_w,mxvadd.hi.s.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_u_w2x_b,mxvadd.hi.u.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_u_w2x_d,mxvadd.hi.u.w2x.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_hi_u_w2x_h,mxvadd.hi.u.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_u_w2x_w,mxvadd.hi.u.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_us_w2x_b,mxvadd.hi.us.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_us_w2x_d,mxvadd.hi.us.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_hi_us_w2x_h,mxvadd.hi.us.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_hi_us_w2x_w,mxvadd.hi.us.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_s_w2x_b,mxvadd.lo.s.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_s_w2x_d,mxvadd.lo.s.w2x.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_lo_s_w2x_h,mxvadd.lo.s.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_s_w2x_w,mxvadd.lo.s.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_u_w2x_b,mxvadd.lo.u.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_u_w2x_d,mxvadd.lo.u.w2x.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvadd_lo_u_w2x_h,mxvadd.lo.u.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_u_w2x_w,mxvadd.lo.u.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_us_w2x_b,mxvadd.lo.us.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_us_w2x_d,mxvadd.lo.us.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_lo_us_w2x_h,mxvadd.lo.us.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_lo_us_w2x_w,mxvadd.lo.us.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvadd_odd_s_w2x_b,mxvadd.odd.s.w2x.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_s_w2x_d,mxvadd.odd.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_s_w2x_h,mxvadd.odd.s.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_s_w2x_w,mxvadd.odd.s.w2x.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_u_w2x_b,mxvadd.odd.u.w2x.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvadd_odd_u_w2x_d,mxvadd.odd.u.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_u_w2x_h,mxvadd.odd.u.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_u_w2x_w,mxvadd.odd.u.w2x.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_us_w2x_b,mxvadd.odd.us.w2x.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_us_w2x_d,mxvadd.odd.us.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvadd_odd_us_w2x_h,mxvadd.odd.us.w2x.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvadd_odd_us_w2x_w,mxvadd.odd.us.w2x.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvaddx_s_d,mxvaddx.s.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddx_s_h,mxvaddx.s.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddx_s_w,mxvaddx.s.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddx_u_d,mxvaddx.u.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddx_u_h,mxvaddx.u.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddx_u_w,mxvaddx.u.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddxs_s_d,mxvaddxs.s.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddxs_s_h,mxvaddxs.s.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddxs_s_w,mxvaddxs.s.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddxs_u_d,mxvaddxs.u.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddxs_u_h,mxvaddxs.u.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvaddxs_u_w,mxvaddxs.u.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvandn_v,mxvandn.v,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvbsll_v,mxvbsll.v,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvbsrl_v,mxvbsrl.v,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvclrstri_v,mxvclrstri.v,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvclrstrv_v,mxvclrstrv.v,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvclrtail_b,mxvclrtail.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvclrtail_h,mxvclrtail.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvextb_s_d,mxvextb.s.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextb_s_h,mxvextb.s.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextb_s_w,mxvextb.s.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextb_u_d,mxvextb.u.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextb_u_h,mxvextb.u.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvextb_u_w,mxvextb.u.w,asx,1,2,0.49,
